N,P,K,temperature,humidity,ph,rainfall,label
49,60,47,35.39559988111159,93.81514067848079,6.341811578697752,198.41290192020872,papaya
55,60,57,38.11938702274382,90.5021695144525,6.232860561979624,185.18565980899487,papaya
74,49,60,35.130127340802005,88.02299535870254,6.668304117527757,185.5966108626376,papaya
46,62,52,37.42728453205223,90.69515786050424,6.14580275844994,191.14606346675944,papaya
73,54,61,38.69925361815447,92.57877049281268,6.227556822299596,196.23499910799472,papaya
46,68,44,22.377559098150442,87.68486423451637,6.444618183741358,217.69492782556387,papaya
32,61,48,24.286207620374654,88.40964936834783,6.43490542038226,223.06240958752647,papaya
58,66,60,22.0553312754677,91.28751388459463,6.16327088338082,195.9418366379156,papaya
25,64,51,21.18807229378447,95.55664757770502,6.410726500480753,212.0861015564135,papaya
30,65,52,22.335622197580797,92.86747362076196,6.517486242702274,211.60222495293615,papaya
37,35,30,25.99025833035423,96.21919821880543,6.628357591886312,234.11154968979412,coconut
4,21,19,25.681929223373874,97.6110470353993,6.516625558247071,228.16357672207354,coconut
25,25,24,27.316136782916494,92.15198696896651,6.656132425371252,220.04967246959984,coconut
36,29,35,25.193174194975587,91.0948375841813,6.609327530194766,236.33140296999431,coconut
15,32,35,26.160779891829197,88.43498110626841,6.169338163504167,228.06467084839804,coconut
49,21,30,25.787975237737474,94.5233282878206,5.657993609650067,221.0390887681204,coconut
35,27,24,24.405778174642514,98.98977957646568,5.936156831596864,221.06539044801687,coconut
32,16,20,26.32048837735034,96.38959463071652,5.524402010223557,214.58503483287348,coconut
25,29,33,25.24604782396496,97.57786471553395,5.724867676432435,231.810646040593,coconut
32,20,30,25.543574463248785,93.99849803353625,6.020743353196217,227.55840642862398,coconut
-2,18,26,28.851230572921548,95.27700674160363,5.843158681210144,158.38371142232646,coconut
8,28,30,29.84849289096876,98.70651216191924,6.16172916185869,136.19354210679268,coconut
13,30,39,29.44446108567599,97.18566932791249,6.017238815395517,155.61973318384844,coconut
-2,18,41,29.008761900807304,99.61231706266369,5.299793010528841,164.5974565929365,coconut
14,25,32,29.59355675613522,97.22055301609612,5.234735415703228,156.18596068556312,coconut
7,27,32,23.280770594879662,86.86679745543624,6.620517360566228,173.2606576219903,coconut
6,23,36,26.477942819239082,93.76259383133794,5.941886666286834,173.06002118516827,coconut
11,14,33,23.74632705318138,86.99139101884683,5.829172667481918,178.87869101142238,coconut
22,30,28,26.983497693940578,88.81244616250801,6.7660741137533345,187.95313387191283,coconut
-11,20,41,25.23045313257055,88.75729913471746,6.342146709902732,178.77252804964715,coconut
29,20,44,27.905165830249903,96.64146917693708,6.001855428779938,167.5702345931227,coconut
23,8,30,29.32586901735866,101.32126466766012,6.184330498004885,174.11931422095955,coconut
10,13,29,29.6302700107742,100.84356844789995,6.175459805520952,191.65730356769316,coconut
30,10,27,26.624663915268567,94.74536191036003,6.7321609954774075,179.0295757391743,coconut
-1,20,41,29.251297512079883,96.89706937844322,6.162599457616429,179.34549873282262,coconut
13,17,23,31.01601870911098,94.8598174544086,5.595612305185255,198.2842292258001,coconut
27,5,38,30.476215298666997,92.8407399314725,5.96267377455234,194.74597577388374,coconut
-5,9,39,31.175109020578194,95.87421965159001,5.158446172797694,182.2448214399671,coconut
15,7,37,28.372765557584472,90.37673960151548,5.312774723002556,185.26445564592277,coconut
24,6,29,29.170776635879783,98.86483051964628,5.96887329400468,178.22762007767832,coconut
53,4,26,28.75720145888323,97.25768988955058,5.185685565322072,156.01904181567258,coconut
54,-2,41,25.80326419991857,96.80324896954261,5.722811837595179,159.23012513698757,coconut
40,7,31,25.436229258307876,91.03734302537497,5.09356076308049,165.80428856033026,coconut
34,-2,22,25.907474102773733,95.53157229665022,5.897047641905437,150.7599699921685,coconut
29,-5,21,27.506967061744305,97.71164353693233,5.166752696491882,155.4775319939199,coconut
42,11,20,27.180864189561287,93.07390552913022,5.9180713632014195,157.4221267558566,coconut
49,3,36,26.021217024158478,94.31738203722263,5.532945754219196,140.174099777366,coconut
42,0,33,27.064145990603816,91.0935284856549,5.782813136410218,142.032402352063,coconut
19,16,27,27.29822619699842,87.81287140666923,5.715161471640728,160.13116187477524,coconut
22,14,21,24.663526261629514,87.98134095946462,6.225070217986945,136.79676907336423,coconut
14,20,36,26.628413082140348,87.96575606674942,5.096009928350933,169.1438270240561,coconut
24,27,37,25.538076521875166,86.93937663216764,6.021363597923044,166.20502645368595,coconut
20,31,31,26.917922774298006,95.2051063486471,5.3291045373860735,185.7635981777102,coconut
23,26,37,27.927057196157055,95.06676609827404,5.5998110998202195,172.41953881773696,coconut
36,31,19,25.61236723109831,91.11444496155411,5.954109562880449,164.68553815350222,coconut
22,3,28,30.02407028321515,103.67260079834341,6.006759028779327,177.88942940465733,coconut
45,-2,29,28.310947890148334,99.70743017261638,6.028244720318742,194.95720242452234,coconut
22,-3,34,27.28555056934643,104.11128564172957,5.462621277678087,201.5005276496025,coconut
7,5,35,27.18510040424634,100.58183216011956,5.38673870875663,183.41322159169988,coconut
28,4,41,29.23644111739604,100.56275950773696,5.5189046927586425,181.05996325845894,coconut
19,26,29,29.58219621164251,90.08547261554625,5.754295799102527,131.02038389164588,coconut
35,13,20,28.399368435238014,94.09745071506906,5.223861664805695,137.76791178176077,coconut
36,18,29,30.082823333857874,90.38955720746091,5.4025894182542045,135.41534634561094,coconut
33,28,30,28.221479041459432,88.50654759729379,5.441272982407326,139.12275303250695,coconut
2,23,16,27.125711545084457,91.70236368999242,5.960990516668439,156.46157970957023,coconut
8,15,39,29.886264767210328,101.66773997541121,6.326370644879754,187.19014475848527,coconut
40,1,23,27.255413596557357,97.33616998604542,5.722124561568616,204.22688028133703,coconut
39,8,38,27.965809863324772,93.3893120967829,6.431065824882101,193.54159287155562,coconut
30,12,37,29.654745258213005,97.33454131287166,5.712216329027916,185.39428254393087,coconut
11,18,38,28.289438951328965,99.49088999369961,5.598544493572646,198.9751771343308,coconut
42,3,26,27.508337428231034,91.81267451609423,5.345654207098993,138.50131082776858,coconut
27,-2,24,26.884667687099444,92.91603114976309,5.521723232536278,151.14214518078018,coconut
44,16,28,25.721339523055683,98.70208322994233,5.37346225306584,131.19603958403968,coconut
21,3,41,28.177384654907794,100.264693072945,5.470138377414301,146.6108809067944,coconut
12,1,41,27.89387520083536,101.23470789236696,5.247619702769417,149.91971659914984,coconut
55,27,38,28.78357719135031,100.08450314266585,6.838355282985288,147.60720843961695,coconut
51,15,28,27.651520995528916,101.26578562053896,6.815391608781484,156.35623816879132,coconut
39,18,36,27.34688641413306,103.2267451474837,6.689555782483209,157.62363879090003,coconut
47,17,20,26.092820239050265,95.49992432263174,6.2604671839355035,165.14804349889738,coconut
32,16,21,27.807127047838684,99.09981968930333,6.400719600497751,170.81768792032634,coconut
23,7,33,27.89886436990697,102.96028202282946,5.685367637474404,211.15199561968373,coconut
14,13,33,27.812040114951323,100.80363184831924,5.708528807807646,216.39873890198425,coconut
13,23,27,27.026500710689586,97.75059049720058,5.665402251610438,222.96210540609587,coconut
3,5,42,28.252854779758188,103.20990364889596,5.853339308679265,218.021468455085,coconut
1,22,25,25.585826399566667,98.6660357092544,5.407179768017145,208.50800559605088,coconut
5,26,31,25.692825977388836,96.84540754679927,6.3804543195575105,194.24998344467124,coconut
18,23,26,27.9456388966929,92.31923201310644,6.570992447688836,207.83501743492974,coconut
-17,18,38,27.672765078908625,92.67898436814463,6.0528998185817695,218.77489802694245,coconut
13,15,43,26.597062541697564,91.40508505653217,5.898080107178658,200.32030560737778,coconut
13,28,28,27.076698894991278,90.76316974738447,6.472840874057827,193.90298572190932,coconut
21,27,18,24.402905884420395,96.29322944596743,6.361966963873533,208.04157887789847,coconut
37,12,34,25.729691019965326,96.83373449169441,6.469557402165976,206.2515729086711,coconut
48,21,25,25.41876461603878,99.82581810573959,6.6299077662224395,193.7032105089519,coconut
21,19,28,24.38799396829843,101.25069969371502,5.9986590731224645,197.54484589741418,coconut
14,19,17,25.657744919426417,99.44872199337071,6.238892130089666,204.28025231253218,coconut
-3,24,28,26.685023985220266,95.27216382455879,5.537154869829272,166.51227847233622,coconut
21,14,33,27.430740042750703,91.5969007044626,6.200875572781918,182.08268826592388,coconut
-5,27,38,26.685291426448686,91.06879104340118,5.94389517296871,159.66451419712027,coconut
22,25,35,24.237535548618023,92.6153655890582,5.365887161956706,181.38006154191214,coconut
2,23,32,25.73846020197163,97.94537401176981,6.066618334127678,163.36052319880716,coconut
4,12,21,27.89616128193682,92.19587563771682,5.682303919338013,231.46446844540796,coconut
10,10,24,29.482136978124537,97.87689453635834,6.23550883943482,205.00929469739762,coconut
35,3,27,28.899053986677867,98.73645067055196,5.755300623219503,229.1034654188961,coconut
32,21,20,27.22148522260011,95.24396420719044,6.328277231867519,207.31337185239724,coconut
10,4,25,27.606031076058233,94.33411801834474,6.391533173087325,206.9596931102838,coconut
12,11,26,27.304016400903368,87.65825172254803,5.455149168729245,165.80141194987453,coconut
17,8,24,28.16806924867072,90.10618895213908,5.280444456741135,146.22474617992575,coconut
50,5,27,29.622142104340988,87.62971471211847,5.434049957517352,155.26763647473894,coconut
33,7,35,29.94915872192526,89.74706299264194,5.917439340963075,142.82073985063042,coconut
12,10,27,30.919256958315508,91.0785438092648,5.473191529201199,154.9564153115739,coconut
43,15,33,25.580110588961585,92.98144026078691,5.742711839335531,164.19130185425885,coconut
22,-3,32,25.736671227040137,99.72114374884065,6.045907609305042,160.39836447161446,coconut
54,9,36,25.157943003539003,98.36829692961251,6.445734998492018,160.5910120936425,coconut
40,8,25,25.71393801726806,93.19094170975772,5.905671561181911,172.8867258235159,coconut
49,15,28,25.133603384417555,96.75062822146127,6.067219486402731,161.64661950552738,coconut
30,6,28,27.871128539485355,88.08135350962915,6.754623139612981,180.08904394606427,coconut
14,8,23,26.375325789908228,94.6428702688238,5.9147970785676645,157.6484102269741,coconut
13,12,33,28.57606116111625,88.3957432655724,6.492629739297372,184.64498102134164,coconut
27,8,26,26.64607216044639,93.07126600449983,6.819910667561889,157.81543292460324,coconut
23,2,30,28.919649961955656,91.3841265486336,6.644796536436435,180.76506558428338,coconut
-13,12,24,29.376696073571104,95.42305122480171,5.273472680980636,156.72305274071584,coconut
4,15,25,28.674640116285495,91.28974152324018,5.980984553967682,158.23498834805724,coconut
7,7,36,25.984973650674753,89.4793209957018,5.47459458178278,151.75910605487547,coconut
15,1,19,29.273327104110436,93.57515431577967,5.73830451904486,145.5789172673077,coconut
-17,10,33,28.860391045619604,97.36688524830923,5.150447624808768,170.91159948810375,coconut
47,8,32,29.545226043776985,96.87346980392518,5.713077714092611,190.82592844025697,coconut
20,6,25,25.719717641324202,98.48257705701698,6.039458857567682,202.22367727115525,coconut
24,16,43,27.311638313660055,98.95590276660094,5.843775064038197,194.36332293727966,coconut
16,16,41,26.522008017798605,97.02053547711064,6.050355195085595,212.95803015230013,coconut
34,4,37,28.136557213896076,91.78341276722215,5.85635741526359,211.78411337281173,coconut
19,4,28,29.76542102626913,98.75792034076565,6.4210517825710625,144.16346796452103,coconut
30,9,31,29.41601320936705,90.59888639876428,5.937313270844204,138.49328546421714,coconut
11,16,23,30.049760261091972,98.82620540415685,6.281381444727017,154.34226626817843,coconut
29,12,31,28.197348066703658,98.35875740668702,5.850077478159405,158.07602183446645,coconut
23,13,34,27.383863139762205,96.01129019054075,6.427554017478005,140.2388418909811,coconut
49,30,31,25.396536023622403,94.11357977859433,6.274848470840093,162.41799229944226,coconut
48,20,28,26.49524778748133,99.2336167326723,6.51654268684398,158.49463199662785,coconut
32,18,18,28.35012268263973,93.42526535213325,6.67984160908483,159.04125496717973,coconut
53,28,29,28.342853772002194,94.98758501019782,6.356281344652664,176.1788975837593,coconut
46,32,24,28.013966388193868,100.18260297745815,6.036315511555182,170.64257917425778,coconut
44,31,41,28.41887467796601,101.34873648936727,5.945391758248076,156.53957215182015,coconut
53,32,38,29.351538764185605,97.54981644835475,5.552923787194632,138.96857455369624,coconut
36,25,29,28.53119837298332,94.47371692185689,5.899360776528899,154.1700716455095,coconut
26,28,25,28.24192808986538,97.47798689068453,5.5245544053510605,130.2805272471486,coconut
54,31,31,26.877366553653204,93.38754059105543,5.9308996110134675,155.5864087155686,coconut
-6,-1,21,29.87476221129488,93.53422703418713,6.5144813000789625,171.0639630802259,coconut
1,1,21,30.38248704319118,95.24485299466842,5.933068209210862,189.9204128064316,coconut
-4,4,28,27.709302341060614,94.62688177078873,6.284955287539164,178.5101014820022,coconut
24,11,17,28.540756736053996,94.11989044279912,6.116551338474341,193.43489151696377,coconut
-2,12,27,29.569296851682694,96.02470728704506,6.459437030250157,191.4044380148954,coconut
6,13,37,28.413711138309434,98.87826242840181,6.3078595719457855,209.07415700979928,coconut
13,4,22,31.062780547412483,99.06102160387063,6.853227157948446,204.88477149331985,coconut
16,21,24,28.99243017385113,97.48006294208305,6.776958139658516,207.19787248748918,coconut
34,22,23,29.44264501351934,99.38043877616835,6.3405546203829255,197.8808565123621,coconut
22,23,31,31.304070144220056,94.78968587653576,6.869271225405584,218.72391686498938,coconut
42,21,44,28.74265532915904,98.58611489714657,5.641547584718982,154.6749357135293,coconut
37,20,37,27.71166403311389,99.84626558050635,6.2094728916523705,144.81620610021932,coconut
48,7,32,27.09102535022101,98.63831166837319,5.87535601506034,158.75716031086282,coconut
30,4,29,26.836959184132226,91.76379475939166,5.794001725814439,141.37384284780774,coconut
32,11,44,27.480893796384006,93.0928625958645,6.3945850584553625,147.0147642033951,coconut
5,6,39,30.72220674195622,89.03704555314695,5.743690008176715,117.94664370800062,coconut
26,-3,21,30.437018766077152,92.55188539579939,5.988104134204584,146.50157901563406,coconut
24,13,31,27.775891944341268,90.71146647481729,5.7696931689244115,146.90661432956267,coconut
11,13,35,30.380151654291826,88.38896027475025,5.882253706609551,120.18374760121296,coconut
14,7,32,29.07637344824034,90.70505906551855,6.1323641208139925,130.47011549788755,coconut
12,14,24,24.913549836097978,88.82532278067382,6.4804504975972375,132.5694833175402,coconut
31,18,25,23.262791798019244,88.81351955452438,6.24133962303627,146.92445685382523,coconut
23,10,26,24.29175630250241,94.46248985865103,6.388884476527363,149.05659085805993,coconut
49,1,39,23.530942939029533,95.0057513562053,6.254432866402272,128.8186846917369,coconut
34,3,21,24.66032803499069,93.71940172603537,6.256871642045432,133.8919238679274,coconut
36,24,33,27.497151043982072,95.30386117851319,5.475245743436134,196.32727262941864,coconut
24,8,22,26.337978847494664,93.54534368851168,5.771872238478727,200.80094775125906,coconut
56,14,21,25.998030745463907,95.19528835374044,5.94351777795862,186.58694853277308,coconut
32,4,20,25.363228647584403,87.72798981464061,5.804347714680158,182.9160126263589,coconut
32,20,32,27.388169593300255,89.4247589067444,5.102953291143374,203.4554877386511,coconut
11,7,27,26.55679952911306,90.01095018105809,5.6024573499368575,174.04143953400657,coconut
14,7,32,28.471622226003607,91.44439250988538,6.206338590109377,182.33657973017526,coconut
10,14,23,27.511001339826656,98.31980242189144,6.129057095989975,164.02458357972114,coconut
-10,9,31,28.122772487969677,97.28546034231474,6.183148538439794,180.68331982905897,coconut
13,11,37,29.09518921724775,90.39954841278235,6.484101312525114,167.12501720242054,coconut
34,9,27,28.589013831021372,96.32639085733118,5.990534625111609,217.14565186286907,coconut
18,7,27,28.7748870659363,94.66122888530546,5.5682328855050525,213.06396244098957,coconut
20,-2,36,27.187003740779854,88.49271730264014,6.358912181249931,205.5650277513693,coconut
21,-2,34,30.12187300333525,95.7734383659884,6.346626955122147,200.94707608934453,coconut
3,11,27,31.127179743910194,97.32145326377831,6.447098966499097,216.5961158607258,coconut
19,32,26,28.277893217843573,96.47463652970416,5.623405653619844,158.55905666481735,coconut
17,23,41,28.197433886481576,89.89724324085361,5.583236210544403,166.948840649912,coconut
16,35,26,26.785701109002282,94.95230054411104,5.237585715282566,155.5548640954482,coconut
29,16,25,29.135291158265094,88.47403806305039,5.525118070120647,155.1635954364856,coconut
25,20,44,28.72185222702011,90.95270432423735,5.87231665921974,162.02159682066116,coconut
15,13,29,30.24916018932902,90.71504813245716,6.1737872454969525,203.57738341137403,coconut
36,20,34,27.9733878139099,90.78011352188845,6.0676296844534665,218.54836370564718,coconut
12,18,40,27.851764847827578,93.74436172549115,6.844826186446545,218.86653180871903,coconut
28,16,24,31.138912658833622,97.82540617540816,6.855264100094305,223.60713819673057,coconut
4,11,28,30.815320480580453,90.92297095009627,6.235119380765706,219.86753279005157,coconut
37,5,30,26.0710454790652,96.55494557736738,6.067012369097067,203.11240858305294,coconut
24,20,32,26.387185067847202,94.61127409686058,6.034482048538727,221.54540533199065,coconut
34,12,35,23.744587322407284,99.46703834444452,5.653672849281577,226.09611354447378,coconut
30,11,34,25.981699487444114,102.0958228903938,5.837303832347771,207.69053520421036,coconut
33,10,29,27.0285663132778,96.4521556022442,6.002576172088332,211.84893432158054,coconut
10,17,33,26.368335468003686,99.01949201272114,5.370202592470357,216.24471371851718,coconut
42,25,23,25.611708474292023,94.99757175301704,6.066232673124499,215.47684865498053,coconut
49,18,29,25.544894573691042,97.34811654561425,5.915987275450606,196.02015023348534,coconut
28,22,27,24.953634210607955,94.98105562140744,6.206349181442624,221.55232403396457,coconut
10,15,40,24.435412653421054,99.5761075375343,5.618679719415985,205.29656235999497,coconut
0,22,36,28.704857190512307,92.07686843221349,6.401153670636229,200.16369067839932,coconut
24,30,39,28.03643012122117,88.37002811423451,6.523147506290317,188.64334413703313,coconut
18,28,45,29.36129235928391,88.19734622505959,6.3064090569863,205.89220628735018,coconut
21,31,45,28.110537908211086,93.49759206385362,6.533528886393182,180.75921853741252,coconut
32,20,35,29.07534148471038,89.68099200038489,6.143096191008482,197.95760541495366,coconut
7,22,26,28.056825901735213,92.68863029730373,6.196424563301825,135.32587196073007,coconut
45,14,32,28.743462604496003,91.43895167149142,5.838428391144812,158.54557384132121,coconut
41,24,29,27.722825246281147,91.87925771877045,6.209478137203975,144.91453861838335,coconut
15,24,23,28.301664277430575,93.3956751105803,6.489951094072929,151.7487596020038,coconut
45,18,23,28.332532689966346,92.39681308589913,5.92120472134512,143.94620608705583,coconut
38,3,33,26.75803731724461,99.19709764893267,5.726366784055683,160.10317045183317,coconut
37,11,26,28.647117510915585,93.27743407587315,5.3813562910295545,150.8955640290711,coconut
25,14,31,27.97083106354161,94.27578742227118,5.714957703794822,172.91740340001024,coconut
40,9,35,27.156089027117634,100.03431304488844,6.144095503130549,169.5612423107968,coconut
58,6,19,27.260845390423576,98.1671756701678,6.17204250325889,148.52340880257051,coconut
10,14,31,29.54462952995351,95.80743769740715,5.90902396686089,153.0838774426302,coconut
35,14,31,26.768402984722925,89.16473480334038,5.81487296864482,161.17540113210237,coconut
37,20,30,27.644050860498332,96.77669676539843,5.934658013421154,150.50698271097997,coconut
29,12,25,28.785738853311443,97.6781251994937,5.554011669090663,164.01476148911905,coconut
31,1,42,27.122251363590546,93.48563894637738,5.9162803218995474,164.01289568990603,coconut
28,25,29,23.196490146768667,95.1192509746503,6.4744995879916125,156.22242779823148,coconut
29,26,28,26.9430878865394,99.60740146309678,6.115721085505221,165.17022229865802,coconut
43,36,27,26.82064818284615,95.78625803961994,5.930135216121425,177.0623039796224,coconut
13,23,37,23.452502370088375,91.1361083592349,6.026888392924832,180.38546239825834,coconut
21,25,37,26.989921143790063,92.48953182713053,6.039490751024746,161.54017715664196,coconut
37,20,31,28.782469053668965,91.56789994038223,6.24223210231886,191.78292220019668,coconut
13,9,34,31.82878790946799,88.3212073778458,5.9483158805242615,180.50891517150066,coconut
46,11,22,31.00249204729145,87.32764323486482,6.210743460614413,206.45580751658932,coconut
42,20,40,31.638272810637552,91.32380562296738,6.766117331039046,191.5623323624524,coconut
42,14,26,31.461597597537004,86.60459505006787,6.1276317186537455,186.48587459101856,coconut
45,17,30,29.22404114088617,95.2623677917405,6.082043960829233,144.20339807072415,coconut
38,13,24,28.913169365042823,94.67200564375925,6.174936201262455,146.24194668440634,coconut
23,5,20,25.674359473761335,95.59364255644236,6.564880965287476,147.14904742931546,coconut
36,-1,22,29.25807869641338,97.1486031140704,6.530860176843419,140.56580408583437,coconut
31,17,37,26.70978628042058,89.77283204596151,5.981986332760975,156.98215499229013,coconut
50,10,28,26.87638444792731,94.35644061187456,5.461240493164665,136.4830818034981,coconut
44,21,26,25.282696445713274,93.86540526125279,5.639986569961554,155.56224978163,coconut
34,23,26,26.69029638376074,100.62319363637609,5.2616087765163995,140.36689310137044,coconut
12,13,34,27.02373291492561,95.40691171661376,5.634460376835106,159.24097668416584,coconut
41,25,43,25.817669773514886,101.09316270110435,5.543084556485576,157.09913880338652,coconut
26,23,23,27.02444909626283,96.82278770466897,6.3970698930571475,180.449177566234,coconut
-10,13,37,25.866627302729384,91.74388336147544,6.0236069964761825,186.19116043994492,coconut
26,25,22,24.2625952239493,93.19150100343089,6.498340006975523,178.31969902249548,coconut
17,20,24,26.35887239183547,98.57895345119964,6.363192316344824,188.50802055493705,coconut
17,13,35,23.299089123689647,94.53108953627837,6.245440802635997,188.08606811536578,coconut
37,9,37,30.990819037374884,94.32171842595262,6.353019503935019,208.08266433766477,coconut
44,17,32,27.64487978937783,95.46927785055847,6.2557348196758085,222.66199080571462,coconut
19,21,34,30.732337846841578,96.83366401684471,5.7340630818936535,214.66860027541986,coconut
35,19,33,30.50727917927999,99.39488415576476,5.760859177349595,209.4207688121896,coconut
27,19,31,29.938267192033365,94.82635114570515,5.969127762683472,199.31608369919624,coconut
24,24,31,27.13411281108079,92.2440494284236,5.4024976736528645,216.66267553564612,coconut
41,9,24,28.212628641821013,91.65808065229646,5.605941508549088,223.90636964815488,coconut
27,8,39,25.16799137543447,91.46751422190273,5.989164925449478,221.55044570236672,coconut
31,5,34,27.007962261043478,87.21553006862824,5.950630994593494,239.0235979263023,coconut
48,16,26,27.039887108794154,86.75719181366753,5.634087109570034,232.24049764103873,coconut
14,18,29,27.174349781863196,93.59064171129823,5.740909563503073,121.60991206594795,coconut
0,28,35,24.979832006701113,97.51422569601317,5.795813752374047,148.3726847728388,coconut
28,14,18,27.291286186177462,95.20148801756723,6.01056430927783,138.12658433182096,coconut
25,22,21,25.828554984940713,95.71591374627081,5.917386631814946,143.58822309361346,coconut
16,24,15,26.874269081430274,100.29014516352274,5.39941024397453,138.13710137613717,coconut
35,19,35,27.923634961896934,88.37335625192756,6.030905802251038,165.6163890122152,coconut
16,22,31,26.568242193043115,94.54226524753135,6.211852996895348,170.65407310799893,coconut
3,13,24,26.119752561616213,89.13450209935651,6.680806394896482,170.11147894200064,coconut
32,21,28,27.266380936445493,88.56435805331144,5.93190630825012,162.83503778669228,coconut
18,15,31,26.70511283703717,87.54557466575181,6.605070506033863,168.3572088133307,coconut
-4,26,43,25.37820621646704,93.47880795916255,5.629148874459818,141.1703914642806,coconut
-5,23,45,24.987778294245278,99.53208049293262,5.502625302825572,124.73154933153141,coconut
-12,11,43,26.971693334728364,94.81594311068783,5.498230970522616,140.27562821676543,coconut
8,25,45,26.5228827347931,91.98485097371655,6.237205703090055,137.00893578925107,coconut
15,27,35,26.532208302723646,95.48567054532961,6.007735279490466,134.8664615180249,coconut
38,25,26,26.906799469214064,100.10750996664389,5.7795986995516495,156.2958173646125,coconut
33,21,31,29.44442749070399,92.7779981185579,6.244069094473215,140.45053676052572,coconut
21,25,31,28.593156949190664,97.91842489927261,6.056556348111387,138.27221580492076,coconut
15,21,27,28.82705727730589,98.10425646277538,6.327691868895296,145.10710166863993,coconut
28,32,43,27.484267931400996,93.74886647632874,5.792115505261932,149.26898647658987,coconut
38,34,31,25.15229581119049,97.54702087785178,5.934880648568569,196.27414707918962,coconut
35,38,23,27.451391136544284,93.11672658258864,6.426090874509983,203.93393216976645,coconut
41,23,28,28.362344064837224,93.5980687534546,6.273023459691329,190.61956674313117,coconut
49,31,20,28.221035451820253,99.42688742065852,5.659386985621403,213.78987548219067,coconut
43,21,33,27.778166216505678,92.18671541961626,5.944535686902201,185.67948713329818,coconut
11,8,19,26.93503960708421,88.44748537316644,5.699965246252362,205.02392898948864,coconut
45,-1,23,26.931767055054728,87.0745093423857,5.842342731022123,202.66322476409647,coconut
20,5,23,28.02715395342697,88.53655676475626,6.397475285234576,220.77772513618174,coconut
33,7,26,27.16948529999446,90.20138748916118,5.634087309512918,219.79392804895608,coconut
38,13,26,27.467120170951546,89.09895163560346,5.784949321841534,220.1797094991606,coconut
-6,24,26,26.03202060681991,90.96347113237861,5.6788985026207115,136.55888354484944,coconut
12,15,23,29.122194847750016,93.41825139068709,5.510791941747411,134.70700374237657,coconut
25,33,18,29.19967808941209,98.69109122829207,5.712858494785351,137.5965386605609,coconut
-10,18,31,29.315559086189847,97.34109510821507,5.272777847005937,150.93171650402826,coconut
10,33,21,27.093972738883615,96.08185324690083,6.001307303514949,156.5437870892878,coconut
-18,34,30,28.241316908738217,93.7507962303076,5.4021645212255525,173.51636452944138,coconut
-15,23,28,28.341695426194306,96.20602838876826,6.102694347468941,168.20291774817204,coconut
8,26,23,29.57398696507729,100.39492962724465,5.700925822745134,180.8509142038432,coconut
18,30,41,26.870780684666723,98.67435821388885,5.843312431374302,176.3621781100041,coconut
7,35,33,26.728267725926095,97.67090645422843,5.707534833350095,168.19439519995225,coconut
47,8,38,28.645814765044065,96.70754061401033,6.449700132005038,129.05068738240308,coconut
38,5,39,27.604619230789158,93.89451944551482,6.8092441210742916,122.19453053091094,coconut
38,7,41,30.30983788093224,92.57207792233848,6.478168142775258,124.146921083741,coconut
25,5,27,28.814209337348416,88.65590841508723,6.613701631148102,123.75369158533921,coconut
20,18,39,30.55231849216377,92.63201304170175,6.770871157635251,121.2230945531819,coconut
37,1,37,29.418236354238317,90.3105189421788,6.55661014268643,228.80878428544435,coconut
29,9,22,28.331294955383658,97.83743959820457,5.9818550669757595,223.58988380444458,coconut
30,2,40,29.803172437818247,94.00998625009613,5.8314058776321245,229.4767919580322,coconut
17,19,22,27.54416277019463,91.04751256758027,6.178746400881375,209.57760866599205,coconut
23,10,38,27.887424387837722,96.51445565569072,6.280303997883943,224.9471911777498,coconut
40,19,24,25.83691249623821,91.57885596936865,5.647074375518294,169.17079414224145,coconut
2,35,22,26.74809849849737,95.1007961456495,5.787630481563204,161.68658643330076,coconut
26,22,28,26.31803682365083,87.56072091657767,5.558667283532647,159.9313609785783,coconut
20,37,17,24.352683612587814,91.52128275961113,6.002863215675356,153.04857697707837,coconut
40,23,31,25.369968943884256,89.49672082587507,6.430019800742674,152.07149933417222,coconut
38,34,29,26.61886063214841,90.76878759033862,5.766297729406093,155.0694492280191,coconut
39,22,34,25.863522841349408,96.21966190398655,6.5162629685266795,133.0966833356783,coconut
36,27,32,25.702331122042104,88.34870798604294,5.852691074617649,154.8429653680633,coconut
25,20,36,25.84364166425915,90.56469101624658,6.1359812977926,149.76951892918288,coconut
49,23,33,25.69647057087771,90.96438505043592,5.811689157427778,142.97956202224105,coconut
32,20,35,30.5434976184983,86.3052610841292,5.996872534761516,205.31497200462798,coconut
8,40,27,28.467997234814764,93.43412610701321,5.53641951232066,214.0850838546353,coconut
15,31,36,28.511772886295226,95.58290082847896,6.056027816962022,214.9376689318708,coconut
28,23,25,29.653852817862404,88.16349430834265,5.813671026064894,220.29884603819764,coconut
11,27,36,27.676384386822278,88.22335636251782,5.7292845783817965,204.51751114209927,coconut
9,16,32,27.239794086178712,92.83965805601171,5.360673743818985,131.3318481328491,coconut
-6,20,40,26.49942956405881,97.58716105214512,5.378612139477941,130.91836775730326,coconut
14,5,32,25.970347393874885,97.63733081340538,5.177040385463637,132.07490093256214,coconut
-19,4,27,27.68542831986359,98.53078591578864,5.8808817677039595,140.89393491889396,coconut
-8,9,20,26.649528701708917,93.53157736767444,5.736352930666789,128.91684023397562,coconut
